Ano;Município (Código);Município;area_lavouras;despesa_insumos;despesa_lavouras;despesa_terras;CR_sicor;pessoal_ocupado;qtde_maquinas;qtde_tratores;receita_lavouras;uso_adubos;uso_agrotoxicos;uso_assistencia_tecnica;uso_corretivos;producao;pib_agro
2017;1504802;Monte Alegre - PA;20562,6;4333;8153;3818;4265027,06;13415;98;90;27846;342;442;158;36;49977;256315
2017;1504901;Muaná - PA;22210,0;921;NA;256;NA;9645;13;13;7048;31;5;33;2;47865;92809
2017;1504950;Nova Esperança do Piriá - PA;6924,5;4573;17132;3223;18277014,11;5788;177;124;32295;483;234;25;54;53098;75370
2017;1504976;Nova Ipixuna - PA;2979,9;7790;1252;3110;4039798,43;4442;162;124;3408;91;487;155;61;60474;33467
2017;1505007;Nova Timboteua - PA;3484,7;9179;10401;NA;1115829,03;1994;115;94;19155;599;346;58;169;21243;27834
2017;1505031;Novo Progresso - PA;10510,9;37618;10559;22530;18353814,80;3979;1163;858;35384;126;307;123;113;185442;189927
2017;1505064;Novo Repartimento - PA;8376,1;31074;3759;15184;37222032,56;15524;318;267;15916;120;834;333;49;254398;271565
2017;1505106;Óbidos - PA;4113,2;4748;4862;2730;3444489,96;11811;48;44;21161;107;103;74;19;62483;253173
2017;1505205;Oeiras do Pará - PA;3425,8;817;2576;NA;910006,16;12222;21;21;22337;256;18;60;39;43534;240953
2017;1505304;Oriximiná - PA;7685,6;2999;4036;NA;2354027,71;10496;43;32;30536;88;66;72;23;63736;231483
2017;1505403;Ourém - PA;2807,9;2378;3542;NA;2909510,59;3203;57;52;11947;695;430;68;101;24149;73909
2017;1505437;Ourilândia do Norte - PA;1661,6;9049;1816;NA;3919010,28;4817;178;145;7070;112;427;25;38;70238;49931
2017;1505486;Pacajá - PA;11587,2;16485;5495;NA;32293561,49;17282;143;134;20252;114;329;128;72;142153;242167
2017;1505494;Palestina do Pará - PA;NA;4780;618;4391;21156742,97;1485;63;53;1196;35;296;50;17;29948;19831
2017;1505502;Paragominas - PA;111922,3;139279;150526;155200;199292665,19;8407;1230;734;438861;661;520;341;275;603816;309229
2017;1505536;Parauapebas - PA;2611,0;5734;2704;NA;3744212,67;4752;111;88;9921;304;221;302;97;88389;195211
2017;1505551;Pau D'Arco - PA;1966,9;3404;1270;NA;16889757,23;1849;43;39;3750;118;164;33;23;19058;26548
2017;1505601;Peixe-Boi - PA;1470,4;1938;1253;NA;2865387,90;2726;51;45;3745;430;296;173;73;17642;8622
2017;1505635;Piçarra - PA;2432,1;16927;NA;9820;31210546,50;4378;312;195;NA;69;932;100;49;152051;100441
2017;1505650;Placas - PA;12797,0;11773;11770;7247;4274176,71;6412;193;157;43974;179;461;143;121;94921;96105
2017;1505700;Ponta de Pedras - PA;1178,5;NA;513;NA;399328,00;8393;10;10;1756;368;2;132;1;44107;61334
2017;1505809;Portel - PA;3430,9;1184;3015;604;39120,20;7636;21;19;11527;15;16;18;6;17108;256528
2017;1505908;Porto de Moz - PA;5124,9;6534;2750;4210;693550,23;5703;75;41;8673;60;42;59;14;48450;63332
2017;1506005;Prainha - PA;6404,8;1377;1958;NA;1022299,24;4285;40;32;21232;34;58;68;10;31738;125285
2017;1506104;Primavera - PA;341,1;208;348;NA;246568,10;1133;NA;NA;2547;80;23;30;6;3807;4017
2017;1506112;Quatipuru - PA;176,4;111;250;61;21540,00;602;5;NA;1342;51;9;35;6;1645;23400
2017;1506138;Redenção - PA;5244,9;14880;NA;NA;39854680,76;2841;320;268;NA;182;179;46;113;74006;109398
2017;1506161;Rio Maria - PA;1799,6;37726;NA;NA;46029246,05;3866;351;282;NA;190;618;118;54;194957;142154
2017;1506187;Rondon do Pará - PA;18926,9;30550;NA;19873;58064690,58;5495;457;317;59111;286;321;245;159;156289;109456
2017;1506195;Rurópolis - PA;9113,7;6377;3431;1851;6846011,62;7436;182;154;18433;130;128;73;59;69953;80118
2017;1506203;Salinópolis - PA;232,9;224;310;NA;68825,25;717;NA;NA;1889;52;28;14;5;3204;13801
2017;1506302;Salvaterra - PA;1934,8;3464;5344;3334;2976939,16;1584;28;16;14849;191;47;51;24;10685;23443
2017;1506351;Santa Bárbara do Pará - PA;3068,5;1406;6750;841;253067,75;1273;9;7;4702;131;11;110;66;8165;9694
2017;1506401;Santa Cruz do Arari - PA;NA;NA;NA;NA;35000,00;467;7;7;NA;NA;1;3;NA;3629;24871
2017;1506500;Santa Izabel do Pará - PA;4915,1;51800;6825;3311;2861513,01;3798;211;194;24557;769;136;225;155;571663;91537
2017;1506559;Santa Luzia do Pará - PA;2822,6;2446;4725;2359;1106960,97;3663;62;47;10394;254;78;29;37;17733;33229
2017;1506583;Santa Maria das Barreiras - PA;38677,1;65167;326213;NA;111967274,18;9630;740;528;109735;424;1013;165;142;249213;169853
2017;1506609;Santa Maria do Pará - PA;5146,2;2612;5697;NA;2651622,49;3608;148;128;21575;1047;793;121;133;18803;109811
2017;1506708;Santana do Araguaia - PA;64761,2;102457;104363;NA;129290620,96;5859;955;710;190183;106;539;78;88;349194;197687
2017;1506807;Santarém - PA;34535,5;31850;50381;28753;30889170,29;25288;401;224;126280;1287;321;593;247;207910;544763
2017;1506906;Santarém Novo - PA;1283,6;286;NA;NA;577076,68;684;30;20;NA;74;31;42;12;3394;5170
2017;1507003;Santo Antônio do Tauá - PA;14417,5;19281;4079;NA;4915661,58;3359;132;124;14167;472;237;184;231;101924;114108
2017;1507102;São Caetano de Odivelas - PA;3139,7;3586;2859;NA;389774,40;1700;43;39;8648;336;90;99;107;22390;33668
2017;1507151;São Domingos do Araguaia - PA;1648,6;17676;2169;14885;12724560,55;3835;201;130;4908;67;646;54;51;111563;71637
2017;1507201;São Domingos do Capim - PA;26294,8;3026;8511;NA;6218445,56;9760;96;88;40189;466;169;191;77;66331;118686
2017;1507300;São Félix do Xingu - PA;16023,3;100315;15084;52390;79563368,45;22521;1601;1306;41769;474;2495;272;169;610898;514909
2017;1507409;São Francisco do Pará - PA;7367,3;3786;5621;NA;811121,09;1940;161;126;25624;537;409;108;120;66896;70119
2017;1507458;São Geraldo do Araguaia - PA;2778,4;22211;504;14004;28199746,24;4649;251;214;4380;156;780;108;80;163257;112091
2017;1507466;São João da Ponta - PA;1225,6;466;1477;341;46500,00;944;22;15;3561;136;95;15;42;6007;11470
2017;1507474;São João de Pirabas - PA;745,4;527;1095;NA;22500,00;2179;9;6;4758;115;40;44;18;6537;25668
2017;1507508;São João do Araguaia - PA;2686,6;4853;2404;NA;7242768,65;5113;100;73;9757;103;483;90;54;54150;36464
2017;1507607;São Miguel do Guamá - PA;9757,0;3869;4588;2730;3097547,55;7019;157;122;34705;1009;795;133;158;51210;233551
2017;1507706;São Sebastião da Boa Vista - PA;5474,7;NA;1323;NA;NA;6956;NA;NA;5545;110;5;50;7;21602;66163
2017;1507755;Sapucaia - PA;NA;30297;NA;NA;2034453,62;1126;407;373;NA;24;90;6;18;91113;34451
2017;1507805;Senador José Porfírio - PA;13280,0;4070;3863;2087;315633,41;6509;31;28;21330;64;667;58;25;48077;41499
2017;1507904;Soure - PA;NA;NA;NA;NA;132500,00;555;27;21;NA;2;NA;65;1;12797;31107
2017;1507953;Tailândia - PA;58557,8;37578;989730;39437;19860673,60;7769;615;475;67938;461;207;187;150;177631;67934
2017;1507961;Terra Alta - PA;1127,7;569;1214;433;246243,08;345;15;15;2170;60;42;2;17;3032;14096
2017;1507979;Terra Santa - PA;434,8;NA;NA;NA;59165,25;1937;8;6;NA;12;6;18;7;8828;17392
2017;1508001;Tomé-Açu - PA;31597,9;16873;51965;15166;27390873,08;10046;680;595;105115;1888;463;294;752;148419;114144
2017;1508035;Tracuateua - PA;6393,8;4012;10394;2356;164595,77;10804;140;109;30535;2118;464;71;151;37339;73930
2017;1508050;Trairão - PA;2230,0;4741;1304;NA;871832,79;1890;73;64;4463;52;52;3;19;18103;133125
2017;1508084;Tucumã - PA;8459,2;19636;11158;13502;10236651,91;6836;452;323;27236;495;1025;112;243;118445;92515
2017;1508100;Tucuruí - PA;3715,3;NA;2101;NA;2410182,01;4864;74;72;6755;162;4;115;26;35936;105385
2017;1508126;Ulianópolis - PA;70651,4;27513;34930;39975;13836166,25;4835;854;422;351069;367;205;383;159;703013;749385
2017;1508159;Uruará - PA;28019,5;17682;29074;11559;18705204,71;11284;304;244;107878;515;677;230;202;208429;151958
2017;1508209;Vigia - PA;1257,1;3040;2637;NA;1982944,73;2943;44;37;9669;389;128;52;136;49997;66580
2017;1508308;Viseu - PA;16161,2;5847;10289;4527;9021342,79;16240;193;142;109551;880;395;270;102;82594;271497
2017;1508357;Vitória do Xingu - PA;3486,8;7716;4620;NA;4909602,64;3847;161;121;18200;153;166;137;84;50885;63694
2017;1508407;Xinguara - PA;1946,7;21706;NA;15396;55145941,43;3025;345;220;NA;93;484;115;28;116876;119682
2017;1600055;Serra do Navio - AP;1190,5;135;158;NA;624129,94;366;NA;NA;1378;15;NA;1;4;857;3669
2017;1600105;Amapá - AP;1119,6;134;461;NA;275597,11;963;4;4;NA;11;5;9;6;13135;23314
2017;1600154;Pedra Branca do Amapari - AP;2595,2;947;2440;NA;794643,69;2043;NA;NA;10341;173;163;89;74;13094;6612
2017;1600204;Calçoene - AP;5430,6;NA;686;NA;1133619,70;650;NA;NA;NA;104;33;37;11;4852;14921
2017;1600212;Cutias - AP;517,2;343;1690;757;NA;851;21;21;2236;59;13;71;33;16326;16288
2017;1600238;Ferreira Gomes - AP;1426,4;17698;833;NA;96603,82;1449;34;22;3437;55;32;25;54;39008;13080
2017;1600253;Itaubal - AP;11623,0;NA;1168;NA;12703874,84;835;32;24;17908;44;25;9;33;26459;9750
2017;1600279;Laranjal do Jari - AP;1215,0;472;1954;NA;186132,00;1199;15;8;5953;34;104;78;11;13488;14134
2017;1600303;Macapá - AP;19594,7;14705;19251;12127;10733085,83;6810;197;153;33301;590;196;403;432;82103;57984
2017;1600402;Mazagão - AP;4456,3;710;3007;NA;2630983,26;4406;14;11;13780;106;56;201;50;27935;27337
2017;1600501;Oiapoque - AP;2530,9;981;2997;211;NA;3447;4;4;17261;103;11;25;30;27985;18252
2017;1600535;Porto Grande - AP;4409,2;3652;6448;2449;2534788,66;2544;100;72;19966;376;260;117;189;23015;29553
2017;1600550;Pracuúba - AP;591,8;428;405;NA;NA;554;13;11;1804;30;7;25;20;6450;16118
2017;1600600;Santana - AP;1445,6;1507;1824;NA;1808383,40;2435;23;22;8220;333;95;102;129;26320;16872
2017;1600709;Tartarugalzinho - AP;4170,9;2078;2257;NA;560945,94;1176;31;20;12382;44;12;75;29;21592;35545
2017;1600808;Vitória do Jari - AP;2278,4;349;585;NA;1460945,78;1370;NA;NA;2758;49;24;26;18;10127;7471
2017;1700251;Abreulândia - TO;5954,6;8154;6626;NA;36572087,53;1081;250;191;NA;103;53;77;90;45139;26897
2017;1700301;Aguiarnópolis - TO;430,3;1279;4128;NA;1079169,86;764;47;34;7261;72;30;25;10;14000;23251
2017;1700350;Aliança do Tocantins - TO;9901,4;12887;13019;11725;23984898,99;964;292;215;NA;96;47;142;61;39991;51617
2017;1700400;Almas - TO;13639,4;21484;14403;NA;38686118,99;1010;226;165;21692;79;8;62;92;69321;78463
2017;1700707;Alvorada - TO;34744,8;25165;25088;NA;39850600,27;565;596;333;79323;69;54;24;62;102450;50989
2017;1701002;Ananás - TO;1108,0;7072;NA;NA;13066376,81;1433;146;104;2241;72;123;17;40;46352;30399
2017;1701051;Angico - TO;511,0;3022;NA;NA;3444473,36;543;64;44;NA;50;45;31;15;12819;6619
2017;1701101;Aparecida do Rio Negro - TO;19896,1;15597;NA;NA;45505791,51;797;229;125;NA;103;55;66;60;74828;40163
2017;1701309;Aragominas - TO;1614,0;9888;1009;6928;12918790,27;2177;102;72;2608;57;214;45;22;50570;18248
2017;1701903;Araguacema - TO;16482,3;27503;50243;NA;27630225,83;2629;273;179;38767;285;184;62;94;69130;64055
2017;1702000;Araguaçu - TO;12713,4;25310;NA;NA;181165052,65;2933;889;636;NA;182;157;239;134;138001;77156
2017;1702109;Araguaína - TO;14178,7;17892;5797;NA;34757590,92;3346;482;359;8993;222;267;188;125;130053;54222
2017;1702158;Araguanã - TO;69,6;3369;NA;NA;4265050,39;606;93;54;NA;10;94;24;7;39971;16764
2017;1702208;Araguatins - TO;4876,1;10533;2865;7836;16047301,63;6199;253;175;8768;188;985;266;80;83000;34862
2017;1702307;Arapoema - TO;3097,9;13255;NA;NA;13073990,93;830;256;164;NA;37;103;100;41;98932;28829
2017;1702406;Arraias - TO;1299,9;8999;818;5163;35544982,26;3526;325;256;2265;89;58;82;28;63297;35034
2017;1702554;Augustinópolis - TO;502,5;2824;NA;1470;13779769,08;1164;50;32;NA;27;296;68;13;17856;11887
2017;1702703;Aurora do Tocantins - TO;10897,3;18456;NA;NA;3117519,90;577;95;59;NA;20;18;18;13;67102;9941
2017;1702901;Axixá do Tocantins - TO;180,7;439;NA;234;3159013,49;436;20;16;NA;18;110;20;10;6274;9631
2017;1703008;Babaçulândia - TO;5289,5;3511;1727;NA;6704629,74;2079;124;96;8989;139;469;50;26;44955;25031
2017;1703057;Bandeirantes do Tocantins - TO;270,5;6968;NA;NA;15090476,56;624;162;114;212;27;116;62;22;49858;28555
2017;1703073;Barra do Ouro - TO;4075,2;3382;4909;NA;10808262,38;755;55;37;7360;29;15;23;12;12335;9120
2017;1703107;Barrolândia - TO;677,8;3823;443;NA;16165388,95;725;128;93;1104;64;126;68;27;23359;15641
2017;1703206;Bernardo Sayão - TO;130,5;8251;NA;NA;12007100,34;2064;152;101;NA;126;218;28;43;42847;26313
2017;1703305;Bom Jesus do Tocantins - TO;8215,1;8219;NA;7958;16386035,54;690;116;62;NA;39;36;55;24;28256;21947
2017;1703602;Brasilândia do Tocantins - TO;527,3;4076;54;NA;1629240,03;437;84;55;145;18;58;16;17;18223;7372
2017;1703701;Brejinho de Nazaré - TO;19998,0;8149;9049;NA;35905052,32;1292;271;145;67214;138;47;146;96;85672;96548
2017;1703800;Buriti do Tocantins - TO;390,3;1837;NA;1073;3905909,39;597;50;33;NA;21;116;52;8;16539;6299
2017;1703826;Cachoeirinha - TO;408,0;854;163;891;275080,69;426;26;21;609;47;42;130;10;4688;3715
2017;1703842;Campos Lindos - TO;64255,7;71105;120919;81483;103579454,93;3219;560;272;268095;136;68;79;81;297411;85666
2017;1703867;Cariri do Tocantins - TO;14662,7;24232;NA;23652;41500455,50;1281;369;221;NA;212;82;193;85;78202;36555
2017;1703883;Carmolândia - TO;180,6;7882;NA;NA;2623007,42;326;58;47;NA;18;21;30;8;53091;7350
2017;1703891;Carrasco Bonito - TO;140,6;1220;130;NA;4221118,74;501;20;17;403;8;22;6;3;5757;4840
2017;1703909;Caseara - TO;27618,0;65495;NA;NA;95344238,64;995;254;133;NA;64;22;21;36;159351;65563
2017;1704105;Centenário - TO;4963,5;4041;NA;NA;6899731,37;1171;67;40;NA;31;32;11;19;8657;7815
2017;1704600;Chapada de Areia - TO;NA;1971;NA;NA;12576382,17;599;105;76;NA;20;29;38;18;20937;8718
2017;1705102;Chapada da Natividade - TO;10693,7;5863;NA;6004;13732840,60;1748;177;101;NA;62;90;70;48;37445;31479
2017;1705508;Colinas do Tocantins - TO;318,1;7041;NA;3274;8253476,23;951;139;98;NA;59;181;36;48;37077;29630
2017;1705557;Combinado - TO;370,3;1822;NA;508;4291009,97;467;29;18;701;68;103;56;14;9927;5562
2017;1705607;Conceição do Tocantins - TO;538,0;2012;NA;NA;467609,13;1230;80;60;NA;66;5;18;8;6448;6547
2017;1706001;Couto Magalhães - TO;9041,3;9698;NA;NA;15200698,00;2463;266;154;NA;211;136;185;132;40957;19898
2017;1706100;Cristalândia - TO;10801,2;17224;18739;NA;27959814,03;1865;324;198;31420;198;115;224;82;55704;26487
2017;1706258;Crixás do Tocantins - TO;6180,5;10610;8832;NA;21800399,26;483;185;109;10890;53;44;52;37;26466;17150
2017;1706506;Darcinópolis - TO;9790,3;23693;NA;10543;11833151,23;1231;178;109;NA;126;50;35;45;79523;53902
2017;1707009;Dianópolis - TO;2789,2;5024;10780;3434;61177628,40;1581;143;108;6583;98;31;135;71;26446;32824
2017;1707108;Divinópolis do Tocantins - TO;8657,3;18451;136487;6921;42086621,82;1710;353;241;17101;74;66;34;110;57165;38771
2017;1707207;Dois Irmãos do Tocantins - TO;5326,6;15683;NA;8292;48603650,31;3875;411;267;7733;113;218;14;103;48851;39354
2017;1707306;Dueré - TO;7896,6;22568;NA;19303;37649080,53;1552;495;363;NA;93;76;77;67;76822;64500
2017;1707405;Esperantina - TO;2097,4;1893;572;NA;2103901,37;1081;23;21;2466;22;74;25;7;7104;9090
2017;1707553;Fátima - TO;683,8;1603;672;858;4487146,41;1073;79;57;NA;45;20;25;27;2430;5798
2017;1707652;Figueirópolis - TO;22703,1;31265;NA;25913;44411485,70;1344;554;353;56015;99;96;46;84;102432;51967
2017;1707702;Filadélfia - TO;1870,3;3430;NA;NA;15977913,33;1945;93;78;NA;41;57;35;25;26215;19602
2017;1708205;Formoso do Araguaia - TO;39737,4;79668;NA;NA;63434167,91;4079;1029;610;NA;251;366;228;179;273244;124424
2017;1708254;Tabocão - TO;1849,7;6080;NA;NA;9638169,74;419;69;54;NA;20;39;16;20;15419;14167
2017;1708304;Goianorte - TO;NA;7541;NA;NA;28592992,00;1769;154;115;NA;91;204;27;51;25170;27055
2017;1709005;Goiatins - TO;19332,3;16308;25236;14917;31540160,44;3931;274;148;38298;115;70;60;82;60650;43299
2017;1709302;Guaraí - TO;14842,0;19355;NA;17115;34527191,92;2267;313;191;NA;117;221;134;90;53751;45133
2017;1709500;Gurupi - TO;13407,1;28989;27454;24763;42356127,02;1642;574;346;44688;296;185;210;151;101566;40666
2017;1709807;Ipueiras - TO;3984,6;1871;NA;1335;3989305,57;562;66;46;NA;21;9;11;22;10461;16287
2017;1710508;Itacajá - TO;9336,9;16736;NA;15516;18375848,83;2266;212;135;NA;53;219;45;33;36753;26910
2017;1710706;Itaguatins - TO;912,5;2423;568;1405;5586806,62;1340;33;28;NA;91;295;37;26;17211;11600
2017;1710904;Itapiratins - TO;14157,5;19076;NA;NA;26918419,98;1371;158;101;NA;44;195;12;31;72077;31306
2017;1711100;Itaporã do Tocantins - TO;171,2;17028;NA;8910;19855064,13;1054;72;67;NA;16;150;28;11;35998;18469
2017;1711506;Jaú do Tocantins - TO;3894,3;9379;1472;2452;23863659,62;1518;318;260;1269;190;79;51;44;25845;20769
2017;1711803;Juarina - TO;NA;1950;NA;NA;4763315,44;1112;48;38;NA;59;124;6;33;7430;12244
2017;1711902;Lagoa da Confusão - TO;NA;113301;NA;127332;117261454,53;1713;753;401;327146;86;101;88;70;353326;214481
2017;1711951;Lagoa do Tocantins - TO;3610,4;4104;NA;NA;9900729,98;1304;32;23;NA;54;46;129;23;8680;6941
2017;1712009;Lajeado - TO;173,3;621;217;NA;5616781,34;452;26;19;685;60;36;36;14;4093;1997
2017;1712157;Lavandeira - TO;NA;NA;NA;NA;2146796,53;1283;61;39;NA;33;51;3;5;5607;6050
2017;1712405;Lizarda - TO;2491,4;4305;7406;NA;3522961,60;1508;56;33;NA;15;5;5;12;10478;6095
2017;1712454;Luzinópolis - TO;266,6;933;111;NA;841284,63;475;15;15;644;86;47;116;8;7190;4785
2017;1712504;Marianópolis do Tocantins - TO;15959,2;18820;NA;14921;63235635,68;2136;423;276;50310;309;109;108;67;87326;58456
2017;1712702;Mateiros - TO;40445,8;38048;NA;NA;58446123,08;674;220;120;87620;17;16;13;13;100140;85865
2017;1712801;Maurilândia do Tocantins - TO;310,0;1335;965;NA;1929302,11;1274;15;12;1107;20;75;14;16;8799;4620
2017;1713205;Miracema do Tocantins - TO;8077,3;17827;13952;13534;47667207,22;2772;420;300;27790;289;313;193;121;70899;60098
2017;1713304;Miranorte - TO;7382,7;13932;13455;NA;42987730,87;1501;225;146;25814;195;198;67;72;53584;33753
2017;1713601;Monte do Carmo - TO;28201,4;30876;NA;NA;44457113,07;2830;423;244;NA;80;76;53;70;87134;64917
2017;1713700;Monte Santo do Tocantins - TO;668,6;2708;548;1409;15871107,43;1180;201;161;491;38;86;7;39;15107;14036
2017;1713809;Palmeiras do Tocantins - TO;1155,0;2912;NA;NA;6764407,91;2016;111;82;1406;230;66;33;40;21969;14064
2017;1713957;Muricilândia - TO;NA;5840;NA;NA;6916940,29;665;96;72;NA;16;86;36;13;49922;14206
2017;1714203;Natividade - TO;NA;2258;NA;1230;19133500,39;1083;139;95;NA;31;29;53;33;15822;17325
2017;1714302;Nazaré - TO;572,5;1010;731;NA;2198138,24;699;28;23;NA;37;31;50;19;5976;7177
2017;1714880;Nova Olinda - TO;2723,0;9454;1024;NA;12136803,03;1891;127;106;3644;176;280;61;96;36815;18989
2017;1715002;Nova Rosalândia - TO;6184,9;7333;NA;7785;15243462,24;1017;170;96;NA;110;101;17;32;23907;10582
2017;1715101;Novo Acordo - TO;5407,3;6099;NA;NA;11778618,74;633;140;88;NA;45;21;21;35;21864;8183
2017;1715150;Novo Alegre - TO;192,9;1335;NA;NA;1394767,35;873;47;30;NA;30;45;17;6;9225;4503
2017;1715259;Novo Jardim - TO;668,0;1497;NA;1138;9880167,18;427;56;35;NA;49;9;41;41;6074;4429
2017;1715507;Oliveira de Fátima - TO;NA;1100;NA;3145;2192170,18;485;40;31;NA;32;3;NA;14;2676;4993
2017;1715705;Palmeirante - TO;14576,3;18296;NA;16650;41142154,63;2280;245;148;NA;90;206;71;64;45322;32148
2017;1715754;Palmeirópolis - TO;13610,3;9012;NA;8078;16140318,84;1727;281;197;10176;256;191;42;137;29409;19849
2017;1716109;Paraíso do Tocantins - TO;1110,3;5198;1007;1983;17017753,05;1532;235;196;NA;110;114;58;79;39347;22343
2017;1716208;Paranã - TO;6317,4;5030;3068;NA;20219665,36;4808;317;253;NA;126;85;99;42;27458;37221
2017;1716307;Pau D'Arco - TO;481,4;10498;NA;5372;14953329,59;1560;168;108;NA;93;163;75;44;96368;30420
2017;1716505;Pedro Afonso - TO;52344,7;39974;NA;40020;36727369,67;2254;410;239;239196;90;91;44;62;242221;130846
2017;1716604;Peixe - TO;49884,9;48202;52677;46008;81792804,47;2873;1133;690;NA;302;99;184;153;194791;117411
2017;1716653;Pequizeiro - TO;NA;10815;NA;NA;13547176,45;2248;150;112;NA;96;348;11;53;45470;23492
2017;1716703;Colméia - TO;331,6;5585;232;3640;15603026,79;1314;68;59;591;34;249;31;23;31625;20324
2017;1717008;Pindorama do Tocantins - TO;NA;NA;NA;NA;9019254,65;2284;57;54;NA;69;2;6;73;28420;11690
2017;1717206;Piraquê - TO;4453,8;15723;6460;NA;11745999,42;1816;142;90;7771;85;131;61;43;46561;18393
2017;1717503;Pium - TO;27339,3;49319;57648;NA;68377437,17;2288;694;461;97480;105;60;108;86;183979;63888
2017;1717800;Ponte Alta do Bom Jesus - TO;1293,0;1583;NA;1249;5852562,19;1230;58;41;NA;40;10;27;19;9412;6510
2017;1717909;Ponte Alta do Tocantins - TO;NA;3820;NA;NA;9258481,21;2296;127;94;NA;77;83;56;50;22645;13824
2017;1718006;Porto Alegre do Tocantins - TO;1845,7;881;NA;702;667002,45;543;35;25;NA;73;3;10;33;4719;2874
2017;1718204;Porto Nacional - TO;59742,6;68387;91753;67593;124358134,35;5212;763;469;157828;632;237;468;345;203569;227678
2017;1718303;Praia Norte - TO;214,0;953;NA;NA;3615654,85;752;14;12;NA;14;105;26;6;5828;7313
2017;1718402;Presidente Kennedy - TO;NA;1681;NA;NA;11104913,04;456;52;35;NA;8;68;12;8;8999;8523
2017;1718451;Pugmil - TO;7013,8;4865;6456;NA;7155811,39;380;96;62;11465;22;18;10;13;24730;8662
2017;1718501;Recursolândia - TO;1247,7;3369;NA;3009;6876614,74;1481;48;30;NA;37;45;11;19;7870;7939
2017;1718550;Riachinho - TO;1741,3;3131;570;NA;5647253,17;1453;43;31;NA;99;121;10;33;18523;7542
2017;1718659;Rio da Conceição - TO;6793,6;13058;NA;NA;1664524,05;147;20;13;NA;12;7;7;11;16597;559
2017;1718709;Rio dos Bois - TO;19931,6;8498;NA;7949;17808671,48;1112;153;82;NA;110;145;22;120;31189;15821
2017;1718758;Rio Sono - TO;10241,3;8798;8067;NA;20974636,38;3246;244;177;8327;171;368;24;104;26226;11621
2017;1718808;Sampaio - TO;573,5;1083;493;NA;2489419,96;943;18;10;1949;19;237;26;5;4606;3365
2017;1718840;Sandolândia - TO;NA;7947;NA;2866;62782555,39;1471;267;213;NA;29;105;40;25;45557;32780
